text	label
a graceful , contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined . 	1
'brass tacks' is a 35mm feature length , narrative drama . 	0
the entire movie is so formulaic and forgettable that it's hardly over before it begins to fade from memory . 	1
[the kid's] just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow . 	1
those who love him today risk being heartbroken tomorrow . . . 	0
soledad , the desert artist who accompanies hilary home , hopes this trip will be the start of their new life together . 	0
his father and brother are dead for so many years . 	0
they have one request - their bosses head on a plate . 	0
but her selfish actions soon catch up with her . . . 	0
dizzy then gets noticed by the head cheerleader , danielle , and helps the school football team gain self-respect to win games . 	0
but genevieve is anticipating exactly that type of response from starla and soon turns everyone , including starla's friends and family , against her by playing the poor victim and making it appear that starla's the aggressor . 	0
he is reluctant to help at first because he is wearing his friend kumin's shoes and doesn't want it to be dirty . 	0
that's when she meets luke , a mysterious smooth-talking writer who opens her eyes to the world , prompting her to take a long look at the life she's chosen for herself . 	0
[t]he film is never sure to make a clear point � even if it seeks to rely on an ambiguous presentation . 	1
when the lover and child catch up to the angel and the girl , too much time has passed . . . 	0
filippo , the official translator , believes in her innocence , and conceives a plan for her escape . 	0
truth is stranger than fiction , so the old saying goes . in 'catch me if you can , ' it's also more entertaining . 	1
a bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract frank tashlin comedy and as a playful recapitulation of the artist's career . 	1
 . . . think of it as american pie on valium . 	1
the combination of lightness and strictness in this instance gives italian for beginners an amiable aimlessness that keeps it from seeming predictably formulaic . 	1
"when the predatory couple manipulates a "" legal "" real estate transaction that turns into a hostile possession of the manor house , he temporarily loses his mind , leaving his family but not the farm . "	0
in unit 16b at platypus rise flats , two hard and damaged women living on a diet of soapies , sarcasm and frustration are about to reach breaking point . 	0
based on the philip k . dick short story of the same name , it follows the lead character spencer olham's quest to regain his identity after being suspected as an alien android , in an future earth at war with aliens that use the androids as bombs to destroy their enemies homeworlds . 	0
in this emotionally compelling documentary , sister helen opens a private home for recovering addicts and alcoholics in the south bronx after the death of her husband and two sons . 	0
all in all , the animation is what cracked my urge to despise this squeaky cartoon . 	1
[a]n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . 	1
"the situation brews to a head when a sneak collector , conan ( masterson ) discovers a large collection of perfectly-preserved classic comics , leading the two shops to vie to acquire them , along with a "" villain "" ( elwes ) who hopes to steal them first . "	0
